736673.482639,30.5,93.0,29.69,0,1.0
736673.486111,30.7,93.0,29.69,0,1.0
736673.489583,30.7,93.0,29.7,0,1.0
736673.493056,30.7,93.0,29.7,0,1.0
736673.496528,30.8,93.0,29.7,0,1.0
736673.5,31.1,93.0,29.7,0,1.0
736673.503472,31.1,93.0,29.7,0,1.0
736673.506944,31.2,93.0,29.7,0,1.0
736673.510417,31.2,93.0,29.7,0,1.0
736673.513889,31.6,93.0,29.69,0,1.0
736673.517361,31.6,93.0,29.7,0,1.0
736673.520833,31.7,93.0,29.7,0,1.0
736673.524306,32.4,91.0,29.7,2,1.0
736673.527778,32.9,91.0,29.7,0,1.0
736673.53125,33.4,88.0,29.71,1,1.0
736673.534722,33.8,86.0,29.7,2,1.0
736673.538194,34.0,83.0,29.7,0,1.0
736673.541667,34.2,81.0,29.71,2,1.0
736673.545139,34.0,81.0,29.71,1,1.0
736673.548611,33.8,81.0,29.71,3,1.0
736673.552083,34.0,81.0,29.71,0,1.0
736673.555556,34.2,81.0,29.71,2,1.0
736673.559028,34.5,79.0,29.72,4,1.0
736673.5625,34.9,79.0,29.72,3,1.0
736673.565972,34.7,75.0,29.72,4,1.0
736673.569444,34.5,75.0,29.72,2,1.0
736673.572917,34.0,75.0,29.72,3,1.0
736673.576389,33.8,75.0,29.72,3,1.0
736673.579861,33.5,75.0,29.72,3,1.0
736673.583333,34.0,75.0,29.72,2,1.0
736673.586806,33.8,75.0,29.72,4,1.0
736673.590278,33.8,75.0,29.72,2,1.0
736673.59375,33.2,75.0,29.73,3,1.0
736673.597222,33.2,75.0,29.73,3,1.0
736673.600694,33.2,75.0,29.73,2,1.0
736673.604167,33.2,75.0,29.73,3,1.0
736673.607639,33.2,75.0,29.73,2,1.0
736673.611111,33.2,76.0,29.73,2,1.0
736673.614583,33.2,76.0,29.74,2,1.0
736673.618056,33.2,75.0,29.74,2,1.0
736673.621528,33.0,76.0,29.74,2,1.0
736673.625,32.9,76.0,29.75,2,1.0
736673.628472,32.5,76.0,29.75,3,1.0
736673.631944,32.5,75.0,29.75,3,1.0
736673.635417,32.4,76.0,29.75,2,1.0
736673.638889,32.4,75.0,29.75,2,1.0
736673.642361,32.4,75.0,29.76,4,1.0
736673.645833,32.4,75.0,29.76,3,1.0
736673.649306,32.4,75.0,29.76,2,1.0
736673.652778,32.4,75.0,29.76,2,1.0
736673.65625,32.2,75.0,29.76,2,1.0
736673.659722,31.9,75.0,29.76,0,1.0
736673.663194,31.9,76.0,29.77,0,1.0
736673.666667,31.5,76.0,29.76,0,1.0
736673.670139,31.2,78.0,29.76,0,1.0
736673.673611,30.8,78.0,29.76,0,1.0
736673.677083,30.7,78.0,29.77,2,1.0
736673.680556,30.8,78.0,29.77,3,1.0
736673.684028,31.2,75.0,29.77,2,1.0
736673.6875,31.2,75.0,29.78,2,1.0
736673.690972,30.8,76.0,29.79,0,1.0
736673.694444,30.5,76.0,29.79,0,1.0
736673.697917,30.3,78.0,29.79,0,1.0
736673.701389,30.0,78.0,29.79,1,1.0
736673.704861,29.8,78.0,29.79,0,1.0
736673.708333,29.6,78.0,29.8,0,1.0
736673.711806,29.2,78.0,29.8,0,1.0
736673.715278,28.8,79.0,29.8,0,1.0
736673.71875,28.6,80.0,29.81,0,1.0
736673.722222,28.2,80.0,29.81,0,1.0
736673.725694,27.9,81.0,29.81,0,1.0
736673.732639,27.1,81.0,29.81,0,1.0
736673.736111,27.0,81.0,29.82,0,1.0
736673.743056,26.2,81.0,29.82,0,1.0
736673.746528,26.2,81.0,29.83,0,1.0
736673.75,25.7,81.0,29.82,0,1.0
736673.756944,25.7,81.0,29.83,0,1.0
736673.760417,25.2,83.0,29.82,0,1.0
736673.763889,25.2,83.0,29.83,0,1.0
736673.767361,25.1,83.0,29.81,0,1.0
736673.822917,23.4,86.0,29.9,0,1.0
736673.878472,23.4,86.0,29.87,0,1.0
736674.347222,23.4,86.0,29.87,0,1.0
736674.350694,23.4,86.0,29.87,0,1.0
736674.354167,29.6,81.0,29.87,0,1.0
736674.357639,29.8,81.0,29.87,0,1.0
736674.361111,30.0,81.0,29.87,0,1.0
736674.378472,31.2,79.0,29.88,0,1.0
736674.381944,31.6,78.0,29.88,0,1.0
736674.385417,31.9,78.0,29.88,0,1.0
736674.392361,32.2,78.0,29.9,0,1.0
736674.395833,32.2,78.0,29.88,0,1.0
736674.5,32.2,78.0,29.91,2,1.0
736674.503472,34.0,70.0,29.88,2,1.0
736674.506944,34.2,70.0,29.88,3,1.0
736674.510417,34.5,69.0,29.87,2,1.0
736674.513889,34.7,69.0,29.88,2,1.0
736674.517361,34.9,69.0,29.88,3,1.0
736674.520833,34.9,68.0,29.88,3,1.0
736674.524306,34.9,68.0,29.88,2,1.0
736674.527778,35.1,68.0,29.88,0,1.0
736674.53125,35.5,68.0,29.88,2,1.0
736674.534722,35.7,65.0,29.87,2,1.0
736674.538194,35.7,66.0,29.88,2,1.0
736674.541667,35.1,66.0,29.88,3,1.0
736674.545139,34.9,66.0,29.88,5,1.0
736674.548611,34.2,68.0,29.88,3,1.0
736674.552083,34.2,66.0,29.88,2,1.0
736674.555556,34.0,66.0,29.88,2,1.0
736674.559028,34.0,66.0,29.88,3,1.0
736674.5625,34.2,65.0,29.88,3,1.0
736674.565972,34.2,65.0,29.88,2,1.0
736674.569444,34.2,65.0,29.88,2,1.0
736674.572917,34.5,65.0,29.88,3,1.0
736674.576389,34.5,65.0,29.88,2,1.0
736674.579861,34.5,66.0,29.88,2,1.0
736674.583333,34.5,66.0,29.88,2,1.0
736674.586806,34.5,65.0,29.88,3,1.0
736674.590278,34.5,65.0,29.89,0,1.0
736674.59375,34.7,66.0,29.88,2,1.0
736674.597222,34.7,65.0,29.88,2,1.0
736674.600694,34.9,65.0,29.89,2,1.0
736674.604167,34.9,65.0,29.89,2,1.0
736674.607639,34.9,65.0,29.89,1,1.0
736674.611111,34.9,65.0,29.89,2,1.0
736674.614583,34.9,66.0,29.89,2,1.0
736674.618056,34.7,65.0,29.89,2,1.0
736674.621528,34.2,66.0,29.89,2,1.0
736674.625,34.2,65.0,29.89,1,1.0
736674.628472,34.2,66.0,29.89,2,1.0
736674.631944,34.0,65.0,29.89,0,1.0
736674.635417,34.0,66.0,29.9,2,1.0
736674.638889,33.8,66.0,29.9,3,1.0
736674.642361,33.8,66.0,29.9,1,1.0
736674.645833,33.5,65.0,29.9,1,1.0
736674.649306,33.5,65.0,29.9,0,1.0
736674.652778,33.5,66.0,29.91,0,1.0
736674.65625,33.4,66.0,29.92,0,1.0
736674.659722,33.0,68.0,29.92,0,1.0
736674.663194,32.6,68.0,29.92,1,1.0
736674.666667,32.5,68.0,29.92,0,1.0
736674.670139,32.5,66.0,29.92,0,1.0
736674.673611,32.4,68.0,29.92,0,1.0
736674.677083,32.4,66.0,29.93,0,1.0
736674.680556,31.9,68.0,29.92,0,1.0
736674.684028,31.9,66.0,29.93,0,1.0
